epoch,train_loss,train_acc,val_acc,val_macro_f1,val_obf_recall,val_fpr,lr
34.0,0.30473110958246086,0.9454615384615385,0.9546515505168389,0.9544050382279686,0.9232323232323232,0.05789990186457311,0.00039604415459112036
35.0,0.30304724935384897,0.946076923076923,0.9573191063687896,0.957052423531326,0.9232323232323232,0.05103042198233562,0.00037059047744873974
36.0,0.30586096569208,0.9443076923076923,0.9569856618872957,0.9567304613891986,0.9242424242424242,0.05299313052011776,0.0003454915028125264
37.0,0.3016753007081839,0.946,0.9556518839613204,0.9554135795384355,0.9252525252525252,0.05789990186457311,0.0003208160252273499
38.0,0.30240568744219265,0.9468461538461539,0.9509836612204068,0.9505301188596968,0.902020202020202,0.04906771344455348,0.0002966316784621
39.0,0.2999791722664466,0.9474615384615385,0.9563187729243081,0.956038831243311,0.9212121212121213,0.052011776251226695,0.0002730047501302267
40.0,0.2969166132119986,0.948,0.9573191063687896,0.9570525442211318,0.9232323232323232,0.05103042198233562,0.00025000000000000017
41.0,0.2981747721708738,0.9478461538461539,0.9573191063687896,0.9570332547381728,0.9212121212121213,0.04906771344455348,0.00022768048249248665
42.0,0.2975606610958393,0.9485384615384616,0.9573191063687896,0.9570710178486079,0.9252525252525252,0.05299313052011776,0.00020610737385376354
43.0,0.2949492570436918,0.9498461538461539,0.9593197732577526,0.9591067113878036,0.9303030303030303,0.052011776251226695,0.0001853398044750814
44.0,0.29724051864330586,0.9483846153846154,0.9563187729243081,0.9560481675758935,0.9222222222222223,0.05299313052011776,0.0001654346968205711
45.0,0.2956032467255226,0.9493846153846154,0.9563187729243081,0.9560581771637575,0.9232323232323232,0.053974484789008834,0.0001464466094067263
46.0,0.29319263850725613,0.9519230769230769,0.956652217405802,0.9563197332894261,0.9161616161616162,0.04612365063788027,0.00012842758726130298
47.0,0.2967487848722018,0.9477692307692308,0.9583194398132711,0.9580281492501616,0.9212121212121213,0.04612365063788027,0.00011142701927151459
