epoch,train_loss,train_acc,val_acc,val_macro_f1,val_obf_recall,val_fpr,lr
1.0,0.9144939088454613,0.5192307692307693,0.6618872957652551,0.6312679763396849,0.3181818181818182,0.047105004906771344,0.0009993147673772868
2.0,0.6924797563186058,0.718,0.7645881960653551,0.7449377614500574,0.42828282828282827,0.0971540726202159,0.0009972609476841365
3.0,0.6196353588104248,0.7632307692307693,0.788596198732911,0.7730603114782298,0.4797979797979798,0.09028459273797841,0.0009938441702975688
4.0,0.5810410051345826,0.7916153846153846,0.8009336445481827,0.7921993243482954,0.5727272727272728,0.07556427870461237,0.0009890738003669028
5.0,0.5513893658931439,0.8115384615384615,0.812270756918973,0.8079926139567005,0.6525252525252525,0.08635917566241413,0.0009829629131445341
6.0,0.5205401584551884,0.8295384615384616,0.8369456485495165,0.8353480163340739,0.7181818181818181,0.12855740922473013,0.0009755282581475769
7.0,0.5092558604570535,0.8393846153846154,0.8496165388462821,0.846565275017865,0.6989898989898989,0.12757605495583907,0.0009667902132486009
8.0,0.4852396844717172,0.8519230769230769,0.8576192064021341,0.8558627289434203,0.7484848484848485,0.11874386653581943,0.0009567727288213005
9.0,0.4717890059397771,0.8597692307692307,0.8566188729576526,0.8520286460785256,0.6838383838383838,0.09519136408243375,0.0009455032620941839
10.0,0.46143042652423566,0.8649230769230769,0.8626208736245415,0.8609029666760186,0.7565656565656566,0.13444553483807656,0.0009330127018922195
11.0,0.45899492227114164,0.8683076923076923,0.8626208736245415,0.8621150972144435,0.795959595959596,0.12659470068694798,0.0009193352839727121
12.0,0.44477947158079884,0.8735384615384615,0.873624541513838,0.8712795598099866,0.7535353535353535,0.11285574092247301,0.0009045084971874737
13.0,0.4437126155266395,0.8738461538461538,0.8729576525508503,0.870721846759576,0.7545454545454545,0.12463199214916584,0.0008885729807284855
14.0,0.4281261499111469,0.8822307692307693,0.8669556518839613,0.86638548182994,0.796969696969697,0.13837095191364082,0.0008715724127386972
15.0,0.4277876168030959,0.8826153846153846,0.8772924308102701,0.8762927861686699,0.806060606060606,0.1452404317958783,0.0008535533905932739
16.0,0.42146180446331316,0.885,0.8796265421807269,0.877472384188433,0.7686868686868686,0.12168792934249265,0.0008345653031794292
17.0,0.420732429761153,0.882,0.8772924308102701,0.8765552638286364,0.806060606060606,0.11089303238469088,0.0008146601955249188
18.0,0.4152412509551415,0.8877692307692308,0.8699566522174058,0.8687915320521302,0.7818181818181819,0.12757605495583907,0.0007938926261462366
19.0,0.40903304490676295,0.8887692307692308,0.893297765921974,0.8922711690285036,0.8181818181818182,0.10107948969578018,0.0007723195175075136
20.0,0.40147279554146986,0.8953076923076924,0.8902967655885295,0.8886413120909177,0.795959595959596,0.1069676153091266,0.00075
21.0,0.40014859925783597,0.8952307692307693,0.8799599866622208,0.8777502424923435,0.7656565656565657,0.09126594700686948,0.0007269952498697733
22.0,0.4004512526805584,0.8960769230769231,0.8782927642547516,0.8788068644846185,0.8585858585858586,0.1452404317958783,0.0007033683215379002
23.0,0.3940694152758672,0.8991538461538462,0.8916305435145049,0.8897696070371145,0.7898989898989899,0.10304219823356231,0.0006791839747726503
24.0,0.38580380977117096,0.9023076923076923,0.8876292097365789,0.8874541672000532,0.8424242424242424,0.10893032384690873,0.0006545084971874737
25.0,0.3847413799946125,0.9008461538461539,0.9023007669223074,0.9010585068911326,0.8232323232323232,0.10402355250245339,0.0006294095225512603
26.0,0.379203031870035,0.9050769230769231,0.8999666555518506,0.8989150061621389,0.8303030303030303,0.12266928361138371,0.0006039558454088795
27.0,0.3837293166197263,0.9045384615384615,0.8922974324774925,0.8899818606271394,0.7747474747474747,0.08243375858684986,0.0005782172325201154
28.0,0.3760492986899156,0.9073076923076923,0.905301767255752,0.9045964725731187,0.8484848484848485,0.11187438665358194,0.0005522642316338267
29.0,0.3763499862964337,0.9079230769230769,0.9076358786262088,0.9072286447791097,0.8676767676767677,0.12463199214916584,0.0005261679781214719
30.0,0.3700645951491136,0.911,0.905301767255752,0.9046487675602828,0.8585858585858586,0.13052011776251227,0.0005000000000000001
31.0,0.3694863404860863,0.9120769230769231,0.9016338779593198,0.9012310640637949,0.8525252525252526,0.1069676153091266,0.00047383202187852816
32.0,0.3685614772576552,0.9112307692307692,0.9063021007002334,0.9050252963200393,0.8252525252525252,0.09813542688910697,0.00044773576836617336
33.0,0.3673877122402191,0.9143076923076923,0.8959653217739246,0.8963026137133204,0.8767676767676768,0.11776251226692837,0.0004217827674798846
34.0,0.3687176673228924,0.9123076923076923,0.9029676558852952,0.9026836893373836,0.8555555555555555,0.09126594700686948,0.00039604415459112036
35.0,0.36117786301099336,0.9167692307692308,0.9096365455151717,0.9085666122136414,0.8333333333333334,0.08635917566241413,0.00037059047744873974
36.0,0.36033232740255505,0.9136923076923077,0.9129709903301101,0.9119069131170416,0.8404040404040404,0.09421000981354269,0.0003454915028125264
37.0,0.3555994715140416,0.9166153846153846,0.9083027675891964,0.9082296867870828,0.8767676767676768,0.10598626104023552,0.0003208160252273499
38.0,0.3554046849470872,0.9185384615384615,0.9103034344781594,0.9097469407260511,0.8565656565656565,0.0971540726202159,0.0002966316784621
39.0,0.35219782521174503,0.9201538461538461,0.9143047682560853,0.9135865733607776,0.8595959595959596,0.10598626104023552,0.0002730047501302267
40.0,0.353392401438493,0.9194615384615384,0.9153051017005669,0.9145409339170077,0.8515151515151516,0.0873405299313052,0.00025000000000000017
41.0,0.35010870717122006,0.9201538461538461,0.9153051017005669,0.9149719933955424,0.8707070707070707,0.09028459273797841,0.00022768048249248665
42.0,0.3487332805120028,0.921923076923077,0.914971657219073,0.9142620430819616,0.8595959595959596,0.10304219823356231,0.00020610737385376354
43.0,0.3491527017813463,0.9228461538461539,0.9146382127375792,0.9137913345705231,0.8545454545454545,0.10402355250245339,0.0001853398044750814
44.0,0.34767571847255413,0.9243076923076923,0.9153051017005669,0.9143675611451347,0.8434343434343434,0.08145240431795878,0.0001654346968205711
45.0,0.3452741156724783,0.9235384615384615,0.916972324108036,0.9163513090920062,0.8656565656565657,0.10107948969578018,0.0001464466094067263
46.0,0.34427724486130934,0.9240769230769231,0.9163054351450484,0.9156099702536132,0.8636363636363636,0.10598626104023552,0.00012842758726130298
47.0,0.3476120528074411,0.9231538461538461,0.9173057685895298,0.9166247329558295,0.8646464646464647,0.10304219823356231,0.00011142701927151459
48.0,0.34172134175667396,0.924,0.9156385461820606,0.9153864864315987,0.8777777777777778,0.09813542688910697,9.549150281252635e-05
49.0,0.3422592868254735,0.9258461538461539,0.916972324108036,0.9165135318366399,0.8717171717171717,0.10206084396467124,8.066471602728805e-05
50.0,0.3411236432515658,0.9246153846153846,0.9166388796265422,0.9160586940928171,0.8656565656565657,0.09813542688910697,6.698729810778066e-05
51.0,0.34178883044536296,0.9241538461538461,0.9186395465155052,0.9180709064318332,0.8666666666666667,0.09224730127576054,5.449673790581612e-05
52.0,0.3393816305307242,0.9257692307692308,0.9186395465155052,0.9179135113305996,0.8595959595959596,0.09028459273797841,4.322727117869952e-05
53.0,0.3389396082804753,0.928076923076923,0.918972990996999,0.9183906669496604,0.8686868686868687,0.0971540726202159,3.3209786751399136e-05
54.0,0.3382061763726748,0.9276153846153846,0.9183061020340113,0.9177971195348631,0.8717171717171717,0.10009813542688911,2.4471741852423238e-05
55.0,0.3388913128376007,0.9278461538461539,0.916972324108036,0.9163254184622169,0.8626262626262626,0.09617271835132483,1.7037086855465846e-05
56.0,0.3363102407822242,0.9273076923076923,0.9176392130710237,0.9169426453875754,0.8616161616161616,0.09617271835132483,1.0926199633097158e-05
57.0,0.33656794658074013,0.9286923076923077,0.9179726575525176,0.9174329158621618,0.8696969696969697,0.09911678115799803,6.155829702431172e-06
58.0,0.33788605205829325,0.9270769230769231,0.9183061020340113,0.9176443083295306,0.8636363636363636,0.09519136408243375,2.7390523158633003e-06
59.0,0.33895787969002356,0.929076923076923,0.9179726575525176,0.9173323777733636,0.8636363636363636,0.09421000981354269,6.852326227130837e-07
60.0,0.3368754741228544,0.9274615384615384,0.9179726575525176,0.9173323777733636,0.8636363636363636,0.09421000981354269,0.0
