epoch,train_loss,train_acc,val_acc,val_macro_f1,val_obf_recall,val_fpr,lr
1.0,0.6532871612585508,0.7696923076923077,0.8869623207735912,0.8847949095708519,0.7646464646464647,0.10304219823356231,0.0009993147673772868
2.0,0.43528476535356964,0.8835384615384615,0.905301767255752,0.9043871995316771,0.8383838383838383,0.11579980372914622,0.0009972609476841365
3.0,0.40110037843997665,0.9016923076923077,0.9269756585528509,0.9265070317719282,0.8838383838383839,0.09322865554465162,0.0009938441702975688
4.0,0.3719501771376683,0.9183846153846154,0.9293097699233077,0.9286713748033719,0.8727272727272727,0.07654563297350343,0.0009890738003669028
5.0,0.3501327722256,0.9276153846153846,0.9356452150716905,0.9352547295825501,0.8949494949494949,0.08635917566241413,0.0009829629131445341
6.0,0.3383838923894442,0.9325384615384615,0.9439813271090364,0.943491610719824,0.8929292929292929,0.053974484789008834,0.0009755282581475769
7.0,0.33103900377566997,0.9356923076923077,0.9416472157385796,0.9412634754797927,0.901010101010101,0.07262021589793916,0.0009667902132486009
8.0,0.32218132440860453,0.9384615384615385,0.94864954984995,0.9484237312458387,0.9202020202020202,0.06869479882237488,0.0009567727288213005
9.0,0.31989829065249514,0.9407692307692308,0.9493164388129376,0.9489196423708556,0.9040404040404041,0.05103042198233562,0.0009455032620941839
10.0,0.3086767647449787,0.9452307692307692,0.9459819939979993,0.9454537354237088,0.8929292929292929,0.053974484789008834,0.0009330127018922195
11.0,0.30496792144041796,0.9478461538461539,0.9499833277759253,0.9496720840357008,0.9141414141414141,0.06280667320902845,0.0009193352839727121
12.0,0.30226576434648955,0.9489230769230769,0.9549849949983328,0.9547122256686779,0.9191919191919192,0.050049067713444556,0.0009045084971874737
13.0,0.29927931202374974,0.9495384615384616,0.952650883627876,0.9523162497407532,0.9111111111111111,0.04906771344455348,0.0008885729807284855
14.0,0.29578412910608143,0.952,0.952650883627876,0.952385383897151,0.9202020202020202,0.06084396467124632,0.0008715724127386972
15.0,0.2903668654515193,0.9536923076923077,0.9533177725908636,0.952747921809724,0.8939393939393939,0.03434739941118744,0.0008535533905932739
16.0,0.29025443306336035,0.9523846153846154,0.9523174391463821,0.9519729781305376,0.9121212121212121,0.053974484789008834,0.0008345653031794292
17.0,0.2884644698363084,0.9556153846153846,0.9579859953317773,0.957757736579326,0.9252525252525252,0.045142296368989206,0.0008146601955249188
18.0,0.28301626673111546,0.9564615384615385,0.9569856618872957,0.9566741054014019,0.9181818181818182,0.04612365063788027,0.0007938926261462366
19.0,0.2869061958239629,0.956076923076923,0.9549849949983328,0.9546775483192808,0.9171717171717172,0.05103042198233562,0.0007723195175075136
20.0,0.2786118606420664,0.9593846153846154,0.9563187729243081,0.956009355230219,0.9171717171717172,0.045142296368989206,0.00075
21.0,0.27672985073236317,0.9602307692307692,0.9603201067022341,0.9600457188066667,0.9232323232323232,0.03925417075564279,0.0007269952498697733
22.0,0.27600106605199665,0.9603846153846154,0.9593197732577526,0.9590612305361604,0.9242424242424242,0.04317958783120707,0.0007033683215379002
23.0,0.273724698140071,0.961,0.9569856618872957,0.9566553943685433,0.9151515151515152,0.042198233562315994,0.0006791839747726503
24.0,0.2731831483290746,0.962076923076923,0.9563187729243081,0.9558909007780451,0.907070707070707,0.038272816486751716,0.0006545084971874737
25.0,0.27055600434083205,0.9626923076923077,0.9606535511837279,0.9603833909036732,0.9242424242424242,0.040235525024533855,0.0006294095225512603
26.0,0.2676546973265134,0.964076923076923,0.9599866622207403,0.9596882002935727,0.9191919191919192,0.03434739941118744,0.0006039558454088795
27.0,0.2706168394822341,0.9629230769230769,0.9593197732577526,0.9589434265629119,0.9131313131313131,0.03434739941118744,0.0005782172325201154
28.0,0.2666524483974163,0.9652307692307692,0.9599866622207403,0.9596071566162278,0.9131313131313131,0.033366045142296366,0.0005522642316338267
29.0,0.2639635849090723,0.9647692307692308,0.9619873291097032,0.9617526939108597,0.9282828282828283,0.040235525024533855,0.0005261679781214719
30.0,0.2638573652780973,0.9665384615384616,0.9609869956652217,0.9606171126935356,0.9151515151515152,0.0323846908734053,0.0005000000000000001
31.0,0.2598994893660912,0.9680769230769231,0.9619873291097032,0.961710098133553,0.9242424242424242,0.03631010794896958,0.00047383202187852816
32.0,0.25868018021950356,0.9668461538461538,0.9619873291097032,0.9617308823379519,0.9252525252525252,0.038272816486751716,0.00044773576836617336
33.0,0.25916936747844405,0.9659230769230769,0.9613204401467156,0.9610111441553894,0.9212121212121213,0.03729146221786065,0.0004217827674798846
34.0,0.2572853204837212,0.9682307692307692,0.9636545515171724,0.963422319353846,0.9303030303030303,0.03925417075564279,0.00039604415459112036
35.0,0.2575012108729436,0.9685384615384616,0.9626542180726909,0.9624075834456457,0.9282828282828283,0.040235525024533855,0.00037059047744873974
36.0,0.2561302032837501,0.9705384615384616,0.9609869956652217,0.960700678983034,0.9222222222222223,0.038272816486751716,0.0003454915028125264
37.0,0.25262110629448525,0.9696923076923077,0.9643214404801601,0.9641180238820946,0.9343434343434344,0.04121687929342493,0.0003208160252273499
38.0,0.2524501458956645,0.9704615384615385,0.9606535511837279,0.9603085164338822,0.9171717171717172,0.03532875368007851,0.0002966316784621
39.0,0.25345276475869694,0.9697692307692307,0.9629876625541848,0.962748619461352,0.9292929292929293,0.038272816486751716,0.0002730047501302267
40.0,0.25037670810406026,0.9704615384615385,0.9653217739246416,0.9651548324338769,0.9383838383838384,0.038272816486751716,0.00025000000000000017
41.0,0.2540095198704646,0.9702307692307692,0.9629876625541848,0.9627240743106978,0.9262626262626262,0.03729146221786065,0.00022768048249248665
42.0,0.25215288297946636,0.9715384615384616,0.9633211070356785,0.9630709443307626,0.9282828282828283,0.038272816486751716,0.00020610737385376354
43.0,0.249074752000662,0.9704615384615385,0.9616538846282094,0.9613652092277821,0.9232323232323232,0.038272816486751716,0.0001853398044750814
44.0,0.24916915820195124,0.9704615384615385,0.9633211070356785,0.9630555487477772,0.9262626262626262,0.03631010794896958,0.0001654346968205711
45.0,0.24754115262398352,0.9722307692307692,0.962320773591197,0.9620692856774037,0.9272727272727272,0.03925417075564279,0.0001464466094067263
46.0,0.24551634330015917,0.9740769230769231,0.962320773591197,0.962018231961579,0.9222222222222223,0.03532875368007851,0.00012842758726130298
47.0,0.24897966921329498,0.9706153846153847,0.9643214404801601,0.9640596319248816,0.9272727272727272,0.03434739941118744,0.00011142701927151459
48.0,0.24876706812931942,0.971,0.9639879959986662,0.9637470932364532,0.9292929292929293,0.03631010794896958,9.549150281252635e-05
49.0,0.2478809301669781,0.971,0.9629876625541848,0.9627101796950486,0.9252525252525252,0.03631010794896958,8.066471602728805e-05
50.0,0.24853498838498042,0.9727692307692307,0.9629876625541848,0.9626981329767706,0.9232323232323232,0.03434739941118744,6.698729810778066e-05
51.0,0.24694963107659265,0.9713076923076923,0.9636545515171724,0.9633834918726434,0.9262626262626262,0.03532875368007851,5.449673790581612e-05
52.0,0.24721605454958404,0.9715384615384616,0.9633211070356785,0.9630640893247181,0.9272727272727272,0.03729146221786065,4.322727117869952e-05
